Date,Open,High,Low,Close,Adj Close,Volume
2018-11-23,51.560001,51.68,50.639999,50.740002,46.290356,1502800
2018-11-26,51.970001,54.669998,51.93,54.439999,49.665882,6796200
2018-11-27,53.830002,54.419998,52.900002,54.110001,49.364826,5064700
2018-11-28,54.849998,55.369999,53.299999,55.150002,50.313622,4227900
2018-11-29,54.759998,55.139999,53.57,54.470001,49.693256,3813600
2018-11-30,54.209999,55.130001,53.779999,54.939999,50.122036,4988700
2018-12-03,58.139999,59.209999,57.689999,58.34,53.223873,9973200
2018-12-04,57.799999,57.950001,55.150002,55.57,50.696789,5183700
2018-12-06,54.119999,55.720001,52.799999,55.689999,50.806267,5472300
2018-12-07,55.139999,56.200001,53.119999,53.34,48.662346,6664500
2018-12-10,53.869999,54.790001,52.73,53.459999,48.771828,3868100
2018-12-11,54.880001,56.48,54.060001,54.240002,49.483425,4943700
2018-12-12,55.23,56.32,54.650002,55.43,50.569069,4707100
2018-12-13,56.200001,56.490002,54.59,55.099998,50.268002,4999500
2018-12-14,54.290001,56.049999,54.139999,54.84,50.030807,4810800
2018-12-17,53.639999,54.330002,51.900002,52.610001,48.661873,4086900
2018-12-18,53.009998,53.799999,52.02,52.959999,48.985607,5689900
2018-12-19,53.25,53.43,50.639999,51.220001,47.376186,8284200
2018-12-20,50.57,51.639999,49.389999,50.34,46.562225,5337600
2018-12-21,50.389999,51.02,48.18,48.509998,44.869556,6817200
2018-12-24,47.889999,49.349998,47.389999,48.439999,44.804813,2384600
2018-12-26,48.720001,51.549999,48.02,51.450001,47.588924,3844800
2018-12-27,50.599998,51.23,49.09,51.139999,47.302189,3074400
2018-12-28,51.200001,52.0,50.360001,50.880001,47.061699,3072100
2018-12-31,51.330002,52.189999,50.98,52.049999,48.143898,4322000
2019-01-02,50.970001,54.720001,50.889999,54.16,50.095554,4282700
2019-01-03,53.52,53.880001,52.060001,52.220001,48.30114,4240600
2019-01-04,53.650002,55.349998,53.5,55.169998,51.029755,4072000
2019-01-07,55.240002,56.060001,54.080002,55.470001,51.307243,3223900
2019-01-08,56.040001,56.73,55.369999,56.580002,52.333946,3856700
2019-01-09,56.880001,57.639999,56.689999,56.919998,52.64843,4145500
2019-01-10,56.459999,57.5,56.009998,56.73,52.472687,3087200
2019-01-11,56.48,57.049999,55.529999,56.959999,52.685425,2288600
2019-01-14,56.099998,56.099998,55.080002,55.810001,51.621731,2868600
2019-01-15,56.220001,56.849998,55.830002,56.599998,52.352444,4092300
2019-01-16,56.82,57.889999,56.610001,56.779999,52.518936,2595200
2019-01-17,56.330002,57.419998,55.98,57.049999,52.768677,3944800
2019-01-18,57.599998,58.209999,56.470001,57.700001,53.369896,8034100
2019-01-22,57.48,57.5,55.82,57.049999,52.768677,6412700
2019-01-23,57.349998,57.66,56.779999,57.290001,52.990662,6251300
2019-01-24,55.630001,57.639999,55.25,56.369999,52.139702,7920500
2019-01-25,56.900002,57.5,56.360001,56.950001,52.676178,4404800
2019-01-28,56.389999,57.389999,55.810001,56.259998,52.03796,2881400
2019-01-29,56.299999,56.860001,56.130001,56.27,52.047203,2070300
2019-01-30,56.98,59.139999,56.639999,59.009998,54.581589,5517300
2019-01-31,59.540001,59.650002,58.09,58.360001,53.980366,5201600
2019-02-01,58.34,59.939999,58.34,59.889999,55.395546,3816700
2019-02-04,59.799999,59.959999,58.830002,59.099998,54.664833,1738300
2019-02-05,59.110001,59.700001,59.009998,59.650002,55.173561,2307700
2019-02-06,59.75,61.209999,59.75,60.860001,56.292747,3979100
2019-02-07,60.389999,60.700001,59.049999,59.450001,54.988564,3765000
2019-02-08,59.040001,59.790001,58.419998,59.009998,54.581589,2328600
2019-02-11,59.52,59.950001,58.720001,59.599998,55.127304,2631500
2019-02-12,60.0,61.09,59.849998,60.130001,55.617535,2796500
2019-02-13,60.619999,60.959999,60.02,60.369999,55.839523,2177500
2019-02-14,59.43,59.799999,57.459999,59.369999,54.91457,5207300
2019-02-15,59.5,60.400002,58.779999,60.310001,55.784027,2742700
2019-02-19,60.57,61.84,60.57,61.150002,56.560989,4914800
2019-02-20,61.18,61.830002,60.330002,61.349998,56.745979,4959100
2019-02-21,61.310001,61.82,60.77,61.509998,56.893967,2575200
2019-02-22,61.790001,62.23,61.110001,61.610001,56.986465,2137000
2019-02-25,62.049999,62.150002,61.040001,61.07,56.486992,3367800
2019-02-26,61.0,62.560001,60.91,61.779999,57.143711,3733800
2019-02-27,61.779999,62.0,60.970001,61.43,56.819973,3242000
2019-02-28,61.16,62.049999,60.900002,61.43,56.819973,3968300
2019-03-01,61.98,61.98,60.23,60.400002,55.867275,3619700
2019-03-04,60.450001,60.650002,59.220001,59.66,55.182808,3908100
2019-03-05,59.900002,60.099998,59.52,59.610001,55.136559,2045500
2019-03-06,60.0,62.029999,60.0,60.66,56.107761,4859400
2019-03-07,60.380001,60.439999,59.220001,59.990002,55.488045,3781300
2019-03-08,59.099998,60.34,59.040001,60.240002,55.719276,2459100
2019-03-11,60.349998,60.610001,59.889999,60.150002,55.636028,2383700
2019-03-12,60.400002,60.41,59.029999,59.16,54.720325,3351000
2019-03-13,59.459999,59.860001,59.110001,59.34,54.886822,2254600
2019-03-14,59.369999,59.419998,58.279999,59.419998,54.960815,3396600
2019-03-15,59.939999,60.639999,59.470001,59.759998,55.275299,2941200
2019-03-18,60.029999,60.220001,59.310001,60.080002,55.571285,3512000
2019-03-19,59.689999,59.93,59.009998,59.299999,55.561916,4210100
2019-03-20,59.23,59.59,58.580002,59.139999,55.412003,2548500
2019-03-21,59.200001,61.25,58.900002,61.200001,57.342152,3915300
2019-03-22,60.639999,60.810001,59.32,59.57,55.814896,4109300
2019-03-25,59.43,59.900002,58.560001,59.279999,55.543179,3531000
2019-03-26,59.349998,60.369999,59.349998,60.099998,56.311481,3041200
2019-03-27,60.099998,60.240002,58.889999,59.029999,55.308933,2736600
2019-03-28,59.029999,60.5,59.029999,60.330002,56.526993,3817100
2019-03-29,60.490002,61.119999,59.93,60.959999,57.117275,4571800
2019-04-01,62.450001,63.48,62.279999,63.349998,59.356617,4117000
2019-04-02,63.43,64.980003,63.080002,64.849998,60.762066,5870500
2019-04-03,65.0,66.050003,64.040001,64.169998,60.124928,4425500
2019-04-04,64.330002,65.68,64.010002,65.610001,61.474152,4354000
2019-04-05,65.730003,65.970001,65.400002,65.919998,61.76461,2779500
2019-04-08,66.309998,66.470001,65.599998,66.040001,61.877045,2183000
2019-04-09,65.519997,65.639999,65.07,65.529999,61.399197,2711700
2019-04-10,65.93,66.199997,65.559998,65.849998,61.699024,1773400
2019-04-11,66.010002,66.209999,65.639999,66.080002,61.914528,2558400
2019-04-12,66.5,67.139999,66.379997,66.870003,62.654732,2631400
2019-04-15,67.190002,67.330002,66.010002,66.529999,62.336159,2574200
2019-04-16,66.800003,68.209999,66.699997,68.160004,63.863411,2776300
2019-04-17,68.220001,68.239998,67.519997,67.910004,63.629169,6536900
2019-04-18,69.040001,69.599998,66.809998,68.220001,63.919621,7743900
2019-04-22,67.760002,67.980003,66.519997,66.830002,62.617249,4830100
2019-04-23,66.519997,67.629997,66.379997,67.07,62.842117,3575800
2019-04-24,66.879997,67.199997,66.470001,67.040001,62.814011,3889800
2019-04-25,66.940002,67.410004,66.660004,67.139999,62.907711,2778000
2019-04-26,67.510002,68.400002,67.050003,67.860001,63.582321,2354900
2019-04-29,68.360001,68.459999,67.709999,68.07,63.779087,2574400
2019-04-30,67.370003,67.639999,66.800003,67.050003,62.823383,3381600
2019-05-01,67.800003,68.550003,67.57,67.870003,63.591698,2402900
2019-05-02,67.519997,68.220001,66.760002,67.43,63.179428,1717400
2019-05-03,67.900002,68.470001,67.660004,68.440002,64.125755,1801300
2019-05-06,66.699997,67.029999,65.720001,66.57,62.373634,4015500
2019-05-07,66.07,66.620003,62.759998,64.449997,60.387276,9768200
2019-05-08,64.660004,65.959999,64.059998,65.32,61.202438,3085100
2019-05-09,64.389999,65.32,63.299999,64.879997,60.790165,4101700
2019-05-10,64.230003,65.760002,63.650002,65.470001,61.342979,2697300
2019-05-13,63.650002,63.689999,61.360001,62.110001,58.194786,5494400
2019-05-14,62.509998,63.43,61.93,62.720001,58.766335,2951700
2019-05-15,62.299999,63.360001,61.740002,62.950001,58.981834,1863800
2019-05-16,63.529999,63.84,63.02,63.400002,59.403465,2336600
2019-05-17,62.610001,62.91,60.259998,60.310001,56.508251,6115200
2019-05-20,59.650002,59.790001,57.41,59.220001,55.486965,10406600
2019-05-21,59.599998,59.990002,58.580002,58.68,54.980999,6494700
2019-05-22,58.459999,59.150002,58.119999,58.59,54.896671,4724300
2019-05-23,57.759998,57.869999,56.200001,56.970001,53.378796,6210800
2019-05-24,57.389999,58.099998,56.630001,57.43,53.809795,3831900
2019-05-28,57.630001,58.360001,56.639999,56.84,53.256989,5587100
2019-05-29,56.18,57.119999,56.049999,56.66,53.088329,6489000
2019-05-30,56.759998,57.049999,55.240002,55.540001,52.038937,4286500
2019-05-31,54.959999,55.599998,54.279999,55.0,51.532978,6388500
2019-06-03,54.5,54.549999,52.529999,52.939999,49.602829,6238700
2019-06-04,53.549999,55.759998,53.470001,55.619999,52.113895,7773700
2019-06-05,55.720001,55.720001,53.200001,55.07,51.59856,7353600
2019-06-06,55.240002,55.41,54.169998,54.619999,51.176929,2432500
2019-06-07,55.110001,56.880001,55.049999,56.080002,52.544895,4350700
2019-06-10,56.880001,58.860001,56.799999,58.130001,54.465672,9808300
2019-06-11,58.799999,59.509998,58.400002,58.689999,54.990372,3880200
2019-06-12,58.16,58.490002,56.779999,57.040001,53.444378,4447900
2019-06-13,57.549999,57.91,57.099998,57.32,53.70673,5654500
2019-06-14,57.32,57.619999,56.84,57.279999,53.66925,2058500
2019-06-17,57.529999,57.790001,56.779999,57.060001,53.463116,2938900
2019-06-18,56.849998,59.740002,56.779999,59.48,56.492916,6488800
2019-06-19,59.5,59.5,58.299999,58.98,56.018024,3386600
2019-06-20,59.709999,60.290001,59.099998,59.43,56.445427,4085200
2019-06-21,59.029999,59.68,58.610001,59.23,56.255466,3810900
2019-06-24,59.189999,59.439999,58.619999,58.75,55.79958,3580900
2019-06-25,58.779999,58.790001,57.23,57.400002,54.517376,3299200
2019-06-26,57.950001,58.869999,57.639999,58.68,55.733089,4219800
2019-06-27,58.759998,58.990002,58.25,58.779999,55.828068,3627800
2019-06-28,59.130001,59.27,58.68,59.09,56.122505,3969200
2019-07-01,62.209999,62.759998,61.59,61.970001,58.857868,6062500
2019-07-02,61.599998,62.25,61.349998,62.130001,59.009834,3682100
2019-07-03,62.32,62.439999,61.59,62.220001,59.095314,1303800
2019-07-05,61.740002,62.02,61.130001,61.84,58.734394,2300600
2019-07-08,61.400002,62.139999,61.23,62.02,58.905357,1768600
2019-07-09,61.77,63.299999,61.709999,62.900002,59.741165,3757100
2019-07-10,63.18,63.240002,61.669998,62.25,59.12381,3413400
